R_m,tau_ms,u_m_s,pointing_urad,muzzle_frac,lidar_bw,sigma_range_m,tof_s,t_go_s,sigma_pos_m,sigma_pos_snr10_m,sigma_v_m_s,a_rel_m_s2,term_vel_extrap_m,term_rel_accel_m,term_pointing_m,term_muzzle_m,term_range_m,d_miss_M1_v4_m,d_miss_M2_coorbital_m,d_miss_M3_extrapolating_m,penalty_M3,penalty_M1,M_launch_M3_g,M_launch_M1_g,p_hit_plan_M1,p_hit_plan_M3
100,5,10,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00161551,0.541483,3.095,0.0502783,0.541509,146829,4.79647e+06,23655.6,772759,3.93695e-15,0.362277
100,5,10,50,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00161551,0.00541483,3.095,0.0502783,0.00756524,28.658,4.79647e+06,4.61708,772759,3.93695e-15,0.999802
100,5,10,50,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00161551,0.000541483,3.095,0.0502783,0.00531089,14.1233,4.79647e+06,2.2754,772759,3.93695e-15,0.999902
100,5,10,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,0.541483,3.095,0.0527853,0.541748,146958,4.79647e+06,23676.4,772759,3.93695e-15,0.361953
100,5,10,50,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,0.00541483,3.095,0.0527853,0.0177654,158.034,4.79647e+06,25.4609,772759,3.93695e-15,0.998908
100,5,10,50,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,0.000541483,3.095,0.0527853,0.0169288,143.499,4.79647e+06,23.1192,772759,3.93695e-15,0.999008
100,5,10,200,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00161551,0.541483,3.095,0.0538787,0.541855,147017,4.79647e+06,23685.9,772759,3.93695e-15,0.361807
100,5,10,200,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00161551,0.00541483,3.095,0.0538787,0.0207902,216.43,4.79647e+06,34.8691,772759,3.93695e-15,0.998504
100,5,10,200,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00161551,0.000541483,3.095,0.0538787,0.02008,201.896,4.79647e+06,32.5274,772759,3.93695e-15,0.998605
100,5,10,200,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,0.541483,3.095,0.0562253,0.542094,147146,4.79647e+06,23706.7,772759,3.93695e-15,0.361483
100,5,10,200,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,0.00541483,3.095,0.0562253,0.0262795,345.806,4.79647e+06,55.7128,772759,3.93695e-15,0.997612
100,5,10,200,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,0.000541483,3.095,0.0562253,0.0257212,331.272,4.79647e+06,53.3712,772759,3.93695e-15,0.997712
100,5,10,1000,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00161551,0.541483,3.095,0.111816,0.550642,151824,4.79647e+06,24460.3,772759,3.93695e-15,0.349978
100,5,10,1000,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00161551,0.00541483,3.095,0.111816,0.100161,5023.4,4.79647e+06,809.32,772759,3.93695e-15,0.965859
100,5,10,1000,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00161551,0.000541483,3.095,0.111816,0.100016,5008.87,4.79647e+06,806.978,772759,3.93695e-15,0.965956
100,5,10,1000,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,0.541483,3.095,0.112966,0.550877,151953,4.79647e+06,24481.1,772759,3.93695e-15,0.349665
100,5,10,1000,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,0.00541483,3.095,0.112966,0.101443,5152.78,4.79647e+06,830.163,772759,3.93695e-15,0.964995
100,5,10,1000,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,0.000541483,3.095,0.112966,0.101299,5138.24,4.79647e+06,827.822,772759,3.93695e-15,0.965092
100,5,50,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00807754,2.70742,3.095,0.250181,2.70743,3.67042e+06,4.79647e+06,591341,772759,3.93695e-15,9.48263e-12
100,5,50,50,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00807754,0.0270742,3.095,0.250181,0.0286977,412.378,4.79647e+06,66.4382,772759,3.93695e-15,0.997152
100,5,50,50,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.00807754,0.00270742,3.095,0.250181,0.0098934,49.0107,4.79647e+06,7.89612,772759,3.93695e-15,0.999661
100,5,50,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0807754,2.70742,3.095,0.262774,2.70863,3.67365e+06,4.79647e+06,591862,772759,3.93695e-15,9.27289e-12
100,5,50,50,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0807754,0.0270742,3.095,0.262774,0.0853404,3646.78,4.79647e+06,587.533,772759,3.93695e-15,0.975097
100,5,50,50,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0807754,0.00270742,3.095,0.262774,0.0809772,3283.41,4.79647e+06,528.991,772759,3.93695e-15,0.97755
100,5,50,200,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00807754,2.70742,3.095,0.250929,2.7075,3.67061e+06,4.79647e+06,591371,772759,3.93695e-15,9.47032e-12
100,5,50,200,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00807754,0.0270742,3.095,0.250929,0.0346202,600.15,4.79647e+06,96.6901,772759,3.93695e-15,0.995858
100,5,50,200,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.00807754,0.00270742,3.095,0.250929,0.0217458,236.783,4.79647e+06,38.1481,772759,3.93695e-15,0.998364
100,5,50,200,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0807754,2.70742,3.095,0.263486,2.7087,3.67384e+06,4.79647e+06,591892,772759,3.93695e-15,9.26086e-12
100,5,50,200,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0807754,0.0270742,3.095,0.263486,0.0875099,3834.55,4.79647e+06,617.785,772759,3.93695e-15,0.973832
100,5,50,200,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0807754,0.00270742,3.095,0.263486,0.0832605,3471.19,4.79647e+06,559.243,772759,3.93695e-15,0.976282
100,5,50,1000,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00807754,2.70742,3.095,0.26938,2.70927,3.67541e+06,4.79647e+06,592146,772759,3.93695e-15,9.16069e-12
100,5,50,1000,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00807754,0.0270742,3.095,0.26938,0.103916,5407.12,4.79647e+06,871.141,772759,3.93695e-15,0.963299
100,5,50,1000,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.00807754,0.00270742,3.095,0.26938,0.100364,5043.75,4.79647e+06,812.599,772759,3.93695e-15,0.965723
100,5,50,1000,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0807754,2.70742,3.095,0.281114,2.71047,3.67865e+06,4.79647e+06,592667,772759,3.93695e-15,8.95808e-12
100,5,50,1000,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0807754,0.0270742,3.095,0.281114,0.13137,8641.52,4.79647e+06,1392.24,772759,3.93695e-15,0.941993
100,5,50,1000,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0807754,0.00270742,3.095,0.281114,0.128578,8278.16,4.79647e+06,1333.69,772759,3.93695e-15,0.944363
100,5,100,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,5.41483,3.095,0.500286,5.41486,1.46816e+07,4.79647e+06,2.36536e+06,772759,3.93695e-15,8.08777e-45
100,5,100,50,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,0.0541483,3.095,0.500286,0.0567303,1611.5,4.79647e+06,259.629,772759,3.93695e-15,0.988918
100,5,100,50,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.0161551,0.00541483,3.095,0.500286,0.0177654,158.034,4.79647e+06,25.4609,772759,3.93695e-15,0.998908
100,5,100,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.161551,5.41483,3.095,0.525475,5.41724,1.46946e+07,4.79647e+06,2.36744e+06,772759,3.93695e-15,7.39562e-45
100,5,100,50,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.161551,0.0541483,3.095,0.525475,0.170458,14549.1,4.79647e+06,2344.01,772759,3.93695e-15,0.904286
100,5,100,50,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.005,0.161551,0.00541483,3.095,0.525475,0.16172,13095.6,4.79647e+06,2109.84,772759,3.93695e-15,0.913421
100,5,100,200,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,5.41483,3.095,0.500661,5.41489,1.46818e+07,4.79647e+06,2.36539e+06,772759,3.93695e-15,8.07728e-45
100,5,100,200,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,0.0541483,3.095,0.500661,0.0599444,1799.27,4.79647e+06,289.881,772759,3.93695e-15,0.987635
100,5,100,200,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.0161551,0.00541483,3.095,0.500661,0.0262795,345.806,4.79647e+06,55.7128,772759,3.93695e-15,0.997612
100,5,100,200,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.161551,5.41483,3.095,0.525832,5.41728,1.46948e+07,4.79647e+06,2.36747e+06,772759,3.93695e-15,7.38602e-45
100,5,100,200,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.161551,0.0541483,3.095,0.525832,0.171555,14736.9,4.79647e+06,2374.26,772759,3.93695e-15,0.903113
100,5,100,200,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.02,0.161551,0.00541483,3.095,0.525832,0.162875,13283.4,4.79647e+06,2140.09,772759,3.93695e-15,0.912236
100,5,100,1000,0.001,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,5.41483,3.095,0.510158,5.41578,1.46866e+07,4.79647e+06,2.36616e+06,772759,3.93695e-15,7.81319e-45
100,5,100,1000,0.001,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,0.0541483,3.095,0.510158,0.114862,6606.24,4.79647e+06,1064.33,772759,3.93695e-15,0.955344
100,5,100,1000,0.001,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.0161551,0.00541483,3.095,0.510158,0.101443,5152.78,4.79647e+06,830.163,772759,3.93695e-15,0.964995
100,5,100,1000,0.01,1 MHz (plan spec),33.5178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.161551,5.41483,3.095,0.534882,5.41817,1.46996e+07,4.79647e+06,2.36825e+06,772759,3.93695e-15,7.14454e-45
100,5,100,1000,0.01,100 MHz,0.335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.161551,0.0541483,3.095,0.534882,0.197563,19543.9,4.79647e+06,3148.71,772759,3.93695e-15,0.873586
100,5,100,1000,0.01,1 GHz,0.0335178,0.161551,0.166551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.17322e-07,4.49763e-06,0.1,0.161551,0.00541483,3.095,0.534882,0.190074,18090.4,4.79647e+06,2914.54,772759,3.93695e-15,0.88241
100,10,1,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.000161551,0.0541483,6.19,0.011195,0.0543817,1480.83,1.91859e+07,238.577,3.09103e+06,2.40238e-58,0.989812
100,10,1,50,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.000161551,0.000541483,6.19,0.011195,0.0050618,12.8295,1.91859e+07,2.06696,3.09103e+06,2.40238e-58,0.999911
100,10,1,50,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.000161551,5.41483e-05,6.19,0.011195,0.00503305,12.6842,1.91859e+07,2.04355,3.09103e+06,2.40238e-58,0.999912
100,10,1,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,0.0541483,6.19,0.0113098,0.0544055,1482.13,1.91859e+07,238.785,3.09103e+06,2.40238e-58,0.989803
100,10,1,50,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,0.000541483,6.19,0.0113098,0.00531089,14.1233,1.91859e+07,2.2754,3.09103e+06,2.40238e-58,0.999902
100,10,1,50,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,5.41483e-05,6.19,0.0113098,0.0052835,13.9779,1.91859e+07,2.25198,3.09103e+06,2.40238e-58,0.999903
100,10,1,200,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.000161551,0.0541483,6.19,0.022368,0.0577267,1668.6,1.91859e+07,268.829,3.09103e+06,2.40238e-58,0.988528
100,10,1,200,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.000161551,0.000541483,6.19,0.022368,0.0200155,200.602,1.91859e+07,32.3189,3.09103e+06,2.40238e-58,0.998614
100,10,1,200,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.000161551,5.41483e-05,6.19,0.022368,0.0200083,200.456,1.91859e+07,32.2955,3.09103e+06,2.40238e-58,0.998615
100,10,1,200,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,0.0541483,6.19,0.0224257,0.0577491,1669.9,1.91859e+07,269.037,3.09103e+06,2.40238e-58,0.988519
100,10,1,200,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,0.000541483,6.19,0.0224257,0.02008,201.896,1.91859e+07,32.5274,3.09103e+06,2.40238e-58,0.998605
100,10,1,200,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,5.41483e-05,6.19,0.0224257,0.0200728,201.75,1.91859e+07,32.504,3.09103e+06,2.40238e-58,0.998606
100,10,1,1000,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.000161551,0.0541483,6.19,0.1005,0.113721,6475.57,1.91859e+07,1043.28,3.09103e+06,2.40238e-58,0.956208
100,10,1,1000,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.000161551,0.000541483,6.19,0.1005,0.100003,5007.57,1.91859e+07,806.77,3.09103e+06,2.40238e-58,0.965965
100,10,1,1000,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.000161551,5.41483e-05,6.19,0.1005,0.100002,5007.43,1.91859e+07,806.746,3.09103e+06,2.40238e-58,0.965965
100,10,1,1000,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,0.0541483,6.19,0.100513,0.113732,6476.87,1.91859e+07,1043.49,3.09103e+06,2.40238e-58,0.9562
100,10,1,1000,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,0.000541483,6.19,0.100513,0.100016,5008.87,1.91859e+07,806.978,3.09103e+06,2.40238e-58,0.965956
100,10,1,1000,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,5.41483e-05,6.19,0.100513,0.100015,5008.72,1.91859e+07,806.955,3.09103e+06,2.40238e-58,0.965957
100,10,10,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,0.541483,6.19,0.100139,0.541509,146829,1.91859e+07,23655.6,3.09103e+06,2.40238e-58,0.362277
100,10,10,50,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,0.00541483,6.19,0.100139,0.00756524,28.658,1.91859e+07,4.61708,3.09103e+06,2.40238e-58,0.999802
100,10,10,50,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00161551,0.000541483,6.19,0.100139,0.00531089,14.1233,1.91859e+07,2.2754,3.09103e+06,2.40238e-58,0.999902
100,10,10,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.0161551,0.541483,6.19,0.101421,0.541748,146958,1.91859e+07,23676.4,3.09103e+06,2.40238e-58,0.361953
100,10,10,50,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.0161551,0.00541483,6.19,0.101421,0.0177654,158.034,1.91859e+07,25.4609,3.09103e+06,2.40238e-58,0.998908
100,10,10,50,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.0161551,0.000541483,6.19,0.101421,0.0169288,143.499,1.91859e+07,23.1192,3.09103e+06,2.40238e-58,0.999008
100,10,10,200,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,0.541483,6.19,0.101995,0.541855,147017,1.91859e+07,23685.9,3.09103e+06,2.40238e-58,0.361807
100,10,10,200,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,0.00541483,6.19,0.101995,0.0207902,216.43,1.91859e+07,34.8691,3.09103e+06,2.40238e-58,0.998504
100,10,10,200,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.00161551,0.000541483,6.19,0.101995,0.02008,201.896,1.91859e+07,32.5274,3.09103e+06,2.40238e-58,0.998605
100,10,10,200,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.0161551,0.541483,6.19,0.103254,0.542094,147146,1.91859e+07,23706.7,3.09103e+06,2.40238e-58,0.361483
100,10,10,200,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.0161551,0.00541483,6.19,0.103254,0.0262795,345.806,1.91859e+07,55.7128,3.09103e+06,2.40238e-58,0.997612
100,10,10,200,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.02,0.0161551,0.000541483,6.19,0.103254,0.0257212,331.272,1.91859e+07,53.3712,3.09103e+06,2.40238e-58,0.997712
100,10,10,1000,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,0.541483,6.19,0.141432,0.550642,151824,1.91859e+07,24460.3,3.09103e+06,2.40238e-58,0.349978
100,10,10,1000,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,0.00541483,6.19,0.141432,0.100161,5023.4,1.91859e+07,809.32,3.09103e+06,2.40238e-58,0.965859
100,10,10,1000,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.00161551,0.000541483,6.19,0.141432,0.100016,5008.87,1.91859e+07,806.978,3.09103e+06,2.40238e-58,0.965956
100,10,10,1000,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.0161551,0.541483,6.19,0.142342,0.550877,151953,1.91859e+07,24481.1,3.09103e+06,2.40238e-58,0.349665
100,10,10,1000,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.0161551,0.00541483,6.19,0.142342,0.101443,5152.78,1.91859e+07,830.163,3.09103e+06,2.40238e-58,0.964995
100,10,10,1000,0.01,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.1,0.0161551,0.000541483,6.19,0.142342,0.101299,5138.24,1.91859e+07,827.822,3.09103e+06,2.40238e-58,0.965092
100,10,50,50,0.001,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00807754,2.70742,6.19,0.500091,2.70743,3.67042e+06,1.91859e+07,591341,3.09103e+06,2.40238e-58,9.48263e-12
100,10,50,50,0.001,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00807754,0.0270742,6.19,0.500091,0.0286977,412.378,1.91859e+07,66.4382,3.09103e+06,2.40238e-58,0.997152
100,10,50,50,0.001,1 GHz,0.0335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.00807754,0.00270742,6.19,0.500091,0.0098934,49.0107,1.91859e+07,7.89612,3.09103e+06,2.40238e-58,0.999661
100,10,50,50,0.01,1 MHz (plan spec),33.5178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.0807754,2.70742,6.19,0.506508,2.70863,3.67365e+06,1.91859e+07,591862,3.09103e+06,2.40238e-58,9.27289e-12
100,10,50,50,0.01,100 MHz,0.335178,0.161551,0.171551,0.00055,5.5e-05,1.90526e-06,0.00032428,3.26848e-07,4.77173e-06,0.005,0.0807754,0.0270742,6.19,0.506508,0.0853404,3646.78,1.91859e+07,587.533,3.09103e+06,2.40238e-58,0.975097
