d_debris_cm,h_km,dh_km,v_rel_m_s,solar_case,P_viable,P_viable_no_value_test,P_viable_perkg,P_c1,P_c2,P_c3,P_c4,P_c5,P_c6,median_t_natural,median_cost_object,median_shot_g,median_t_decay,d_miss_mm
5,400,150,500,nominal,0,0.66275,0.43035,1,1,1,1,0.66275,0,0.312242,24251.1,17.4685,0.0492752,6.99863
5,400,150,500,solar_max,0,0.6547,0.4333,1,1,1,1,0.6547,0,0.122591,24136.9,17.3269,0.025931,6.99863
5,400,150,619,solar_min,0,0.66045,0.43335,1,1,1,1,0.66045,0,1.45287,24260.3,14.0639,0.125893,5.77491
5,400,150,619,nominal,0,0.66,0.43125,1,1,1,1,0.66,0,0.312242,24027.5,14.1034,0.0492752,5.77491
5,400,150,619,solar_max,0,0.6566,0.42755,1,1,1,1,0.6566,0,0.122591,24391.6,14.061,0.025931,5.77491
5,400,150,800,solar_min,0,0.6514,0.42375,0.98925,1,1,0.98925,0.65845,0,1.45287,24220.3,10.8663,0.125893,4.64462
5,400,150,800,nominal,0,0.6547,0.4312,0.9902,1,1,0.9902,0.6616,0,0.312242,23934.9,10.8818,0.0492752,4.64462
5,400,150,800,solar_max,0,0.6535,0.427,0.98865,1,1,0.98865,0.66095,0,0.122591,24087.2,10.9681,0.025931,4.64462
5,400,150,1000,solar_min,0,0.6071,0.39345,0.91565,1,1,0.91565,0.66185,0,1.45287,24234.3,8.73665,0.125893,3.9048
5,400,150,1000,nominal,0,0.60085,0.39375,0.9118,1,1,0.9118,0.65745,0,0.312242,24405.1,8.72194,0.0492752,3.9048
5,400,150,1000,solar_max,0,0.60795,0.4044,0.916,1,1,0.916,0.6625,0,0.122591,23233.9,8.69927,0.025931,3.9048
5,400,200,400,solar_min,0,0.66135,0.42825,1,1,1,1,0.66135,0,1.45287,24329.1,43.4476,0.0349655,8.61863
5,400,200,400,nominal,0,0.6605,0.42495,1,1,1,1,0.6605,0,0.312242,24583.7,43.4499,0.0186818,8.61863
5,400,200,400,solar_max,0,0.6527,0.4264,1,1,1,1,0.6527,0,0.122591,24971.3,43.0769,0.0115153,8.61863
5,400,200,500,solar_min,0,0.66255,0.43605,1,1,1,1,0.66255,0,1.45287,23730.6,23.3639,0.0349655,6.99863
5,400,200,500,nominal,0,0.6568,0.43585,1,1,1,1,0.6568,0,0.312242,23914.8,23.2873,0.0186818,6.99863
5,400,200,500,solar_max,0,0.66595,0.43535,1,1,1,1,0.66595,0,0.122591,23631.4,23.2956,0.0115153,6.99863
5,400,200,619,solar_min,0,0.6451,0.4233,0.98305,1,1,0.98305,0.656,0,1.45287,24220.3,18.8207,0.0349655,5.77491
5,400,200,619,nominal,0,0.64905,0.4294,0.98245,1,1,0.98245,0.66025,0,0.312242,23858.9,18.7059,0.0186818,5.77491
5,400,200,619,solar_max,0,0.64505,0.4204,0.98355,1,1,0.98355,0.65545,0,0.122591,24612.2,18.7781,0.0115153,5.77491
5,400,200,800,solar_min,0,0.5809,0.37985,0.8772,1,1,0.8772,0.6616,0,1.45287,24301.5,14.5376,0.0349655,4.64462
5,400,200,800,nominal,0,0.5827,0.38305,0.87225,1,1,0.87225,0.667,0,0.312242,23255.4,14.5881,0.0186818,4.64462
5,400,200,800,solar_max,0,0.5768,0.3763,0.8739,1,1,0.8739,0.66015,0,0.122591,24460,14.5967,0.0115153,4.64462
5,400,200,1000,solar_min,0,0.4496,0.29415,0.68285,1,1,0.68285,0.65845,0,1.45287,23958.8,11.616,0.0349655,3.9048
5,400,200,1000,nominal,0,0.45555,0.3018,0.6826,1,1,0.6826,0.66665,0,0.312242,23324,11.6561,0.0186818,3.9048
5,400,200,1000,solar_max,0,0.4568,0.30175,0.6825,1,1,0.6825,0.6664,0,0.122591,23250.6,11.6694,0.0115153,3.9048
5,400,250,400,solar_min,0,0.6605,0.42635,1,1,1,1,0.6605,0,1.45287,24411,54.5075,0.00558934,8.61863
5,400,250,400,nominal,0,0.6501,0.4205,1,1,1,1,0.6501,0,0.312242,25257.9,54.4118,0.00420769,8.61863
5,400,250,400,solar_max,0,0.66615,0.4392,1,1,1,1,0.66615,0,0.122591,23249.5,54.393,0.00318739,8.61863
5,400,250,500,solar_min,0,0.641,0.41705,0.9791,1,1,0.9791,0.6546,0,1.45287,24524.1,29.1385,0.00558934,6.99863
5,400,250,500,nominal,0,0.643,0.4202,0.98045,1,1,0.98045,0.65515,0,0.312242,24324.5,29.283,0.00420769,6.99863
5,400,250,500,solar_max,0,0.64305,0.4208,0.97895,1,1,0.97895,0.6567,0,0.122591,24189,29.2633,0.00318739,6.99863
5,400,250,619,solar_min,0,0.59205,0.38525,0.89205,1,1,0.89205,0.6657,0,1.45287,23306.3,23.7364,0.00558934,5.77491
5,400,250,619,nominal,0,0.5986,0.3916,0.89835,1,1,0.89835,0.66535,0,0.312242,23540.2,23.5576,0.00420769,5.77491
5,400,250,619,solar_max,0,0.5876,0.3847,0.89305,1,1,0.89305,0.6582,0,0.122591,24473.1,23.6242,0.00318739,5.77491
5,400,250,800,solar_min,0,0.4538,0.2966,0.68265,1,1,0.68265,0.665,0,1.45287,23637.1,18.2871,0.00558934,4.64462
5,400,250,800,nominal,0,0.44115,0.28595,0.67865,1,1,0.67865,0.65455,0,0.312242,24595.8,18.2887,0.00420769,4.64462
5,400,250,800,solar_max,0,0.4452,0.2888,0.67665,1,1,0.67665,0.65795,0,0.122591,24550,18.3022,0.00318739,4.64462
5,400,250,1000,solar_min,0,0.29285,0.191,0.439,1,1,0.439,0.66625,0,1.45287,23786.6,14.6073,0.00558934,3.9048
5,400,250,1000,nominal,0,0.2803,0.18465,0.42845,1,1,0.42845,0.65985,0,0.312242,23639,14.6746,0.00420769,3.9048
5,400,250,1000,solar_max,0,0.28715,0.19035,0.4319,1,1,0.4319,0.66205,0,0.122591,23770.1,14.6072,0.00318739,3.9048
5,500,150,400,solar_min,0,0.65705,0.42745,1,1,1,1,0.65705,0,13.2249,24577,31.6559,1.78559,8.61863
5,500,150,400,nominal,0,0.6614,0.4252,1,1,1,1,0.6614,0,1.73017,24626.3,31.7375,0.388549,8.61863
5,500,150,400,solar_max,0,0.65895,0.433,1,1,1,1,0.65895,0,0.528017,24311.6,31.7795,0.151661,8.61863
5,500,150,500,solar_min,0,0.66735,0.4365,1,1,1,1,0.66735,0,13.2249,23276.6,17.1312,1.78559,6.99863
5,500,150,500,nominal,0,0.65735,0.42795,1,1,1,1,0.65735,0,1.73017,24520.1,17.0008,0.388549,6.99863
5,500,150,500,solar_max,0,0.6573,0.43155,1,1,1,1,0.6573,0,0.528017,24157.1,17.0516,0.151661,6.99863
5,500,150,619,solar_min,0,0.6596,0.4327,1,1,1,1,0.6596,0,13.2249,24210.4,13.7124,1.78559,5.77491
5,500,150,619,nominal,0,0.6553,0.4283,1,1,1,1,0.6553,0,1.73017,24747.7,13.7283,0.388549,5.77491
5,500,150,619,solar_max,0,0.66155,0.43085,1,1,1,1,0.66155,0,0.528017,24064.1,13.7633,0.151661,5.77491
5,500,150,800,solar_min,0,0.6606,0.4336,0.9931,1,1,0.9931,0.66485,0,13.2249,23521.3,10.6301,1.78559,4.64462
5,500,150,800,nominal,0,0.65195,0.4282,0.99255,1,1,0.99255,0.65645,0,1.73017,24499.6,10.6365,0.388549,4.64462
5,500,150,800,solar_max,0,0.65755,0.4318,0.993,1,1,0.993,0.6622,0,0.528017,23666.4,10.6606,0.151661,4.64462
5,500,150,1000,solar_min,0,0.60895,0.3987,0.9272,1,1,0.9272,0.6564,0,13.2249,24360.5,8.51114,1.78559,3.9048
5,500,150,1000,nominal,0,0.6178,0.40445,0.92605,1,1,0.92605,0.6646,0,1.73017,23526,8.51122,0.388549,3.9048
5,500,150,1000,solar_max,0,0.60805,0.4004,0.9245,1,1,0.9245,0.65815,0,0.528017,23902.1,8.4999,0.151661,3.9048
5,500,200,400,solar_min,0,0.65905,0.4299,1,1,1,1,0.65905,0,13.2249,24296.9,42.2994,0.715334,8.61863
5,500,200,400,nominal,0,0.6565,0.42465,1,1,1,1,0.6565,0,1.73017,24482.5,42.4451,0.198993,8.61863
5,500,200,400,solar_max,0,0.665,0.42935,1,1,1,1,0.665,0,0.528017,24088.4,42.4414,0.0873304,8.61863
5,500,200,500,solar_min,0,0.66715,0.43705,1,1,1,1,0.66715,0,13.2249,23625.6,22.8191,0.715334,6.99863
5,500,200,500,nominal,0,0.66575,0.4398,1,1,1,1,0.66575,0,1.73017,23423.1,22.8799,0.198993,6.99863
5,500,200,500,solar_max,0,0.66535,0.43455,1,1,1,1,0.66535,0,0.528017,23661.8,22.7784,0.0873304,6.99863
5,500,200,619,solar_min,0,0.6478,0.42055,0.987,1,1,0.987,0.65635,0,13.2249,24526.8,18.4315,0.715334,5.77491
5,500,200,619,nominal,0,0.65145,0.42985,0.987,1,1,0.987,0.66025,0,1.73017,23794.9,18.5361,0.198993,5.77491
5,500,200,619,solar_max,0,0.6564,0.42445,0.9876,1,1,0.9876,0.66485,0,0.528017,24233.3,18.4277,0.0873304,5.77491
5,500,200,800,solar_min,0,0.5861,0.3826,0.8882,1,1,0.8882,0.65875,0,13.2249,24370.8,14.2743,0.715334,4.64462
5,500,200,800,nominal,0,0.59255,0.38895,0.88745,1,1,0.88745,0.6684,0,1.73017,23172.4,14.2309,0.198993,4.64462
5,500,200,800,solar_max,0,0.58725,0.38665,0.889,1,1,0.889,0.6622,0,0.528017,23469.7,14.2959,0.0873304,4.64462
5,500,200,1000,solar_min,0,0.4671,0.3067,0.7048,1,1,0.7048,0.6583,0,13.2249,24147.1,11.4025,0.715334,3.9048
5,500,200,1000,nominal,0,0.465,0.3096,0.7027,1,1,0.7027,0.6606,0,1.73017,23341.4,11.4715,0.198993,3.9048
5,500,200,1000,solar_max,0,0.47015,0.31135,0.712,1,1,0.712,0.65935,0,0.528017,23921.1,11.3756,0.0873304,3.9048
5,500,250,400,solar_min,0,0.6624,0.43255,1,1,1,1,0.6624,0,13.2249,24041.6,53.3356,0.239112,8.61863
5,500,250,400,nominal,0,0.65875,0.4283,1,1,1,1,0.65875,0,1.73017,24161,53.1363,0.0888613,8.61863
5,500,250,400,solar_max,0,0.65685,0.42645,1,1,1,1,0.65685,0,0.528017,24332,53.0396,0.0449754,8.61863
5,500,250,500,solar_min,0,0.64985,0.42455,0.9857,1,1,0.9857,0.65925,0,13.2249,24298.2,28.5931,0.239112,6.99863
5,500,250,500,nominal,0,0.6542,0.42275,0.98405,1,1,0.98405,0.6656,0,1.73017,23985.7,28.5736,0.0888613,6.99863
5,500,250,500,solar_max,0,0.6504,0.4283,0.9844,1,1,0.9844,0.6608,0,0.528017,23945.3,28.6512,0.0449754,6.99863
5,500,250,619,solar_min,0,0.6024,0.3921,0.9082,1,1,0.9082,0.66505,0,13.2249,23862.4,23.0568,0.239112,5.77491
5,500,250,619,nominal,0,0.5975,0.3912,0.9067,1,1,0.9067,0.6607,0,1.73017,24065.2,23.2502,0.0888613,5.77491
5,500,250,619,solar_max,0,0.5969,0.38915,0.9067,1,1,0.9067,0.657,0,0.528017,24176.1,23.0938,0.0449754,5.77491
5,500,250,800,solar_min,0,0.464,0.3026,0.699,1,1,0.699,0.66385,0,13.2249,24387.1,17.9221,0.239112,4.64462
5,500,250,800,nominal,0,0.46065,0.30175,0.69935,1,1,0.69935,0.65645,0,1.73017,24509.1,17.934,0.0888613,4.64462
5,500,250,800,solar_max,0,0.4639,0.3023,0.7018,1,1,0.7018,0.659,0,0.528017,24094.8,17.8799,0.0449754,4.64462
5,500,250,1000,solar_min,0,0.30335,0.1989,0.4591,1,1,0.4591,0.66315,0,13.2249,23819.9,14.274,0.239112,3.9048
5,500,250,1000,nominal,0,0.3019,0.1986,0.4605,1,1,0.4605,0.65895,0,1.73017,24104.6,14.3185,0.0888613,3.9048
5,500,250,1000,solar_max,0,0.3072,0.20265,0.46225,1,1,0.46225,0.6615,0,0.528017,23949.2,14.317,0.0449754,3.9048
5,600,150,400,solar_min,0.6628,0.6628,0.4419,1,1,1,1,0.6628,1,86.0066,23098.9,31.0118,16.343,8.61863
5,600,150,400,nominal,0,0.6586,0.4288,1,1,1,1,0.6586,0,7.96398,24410.5,31.0196,2.14797,8.61863
5,600,150,400,solar_max,0,0.6615,0.4309,1,1,1,1,0.6615,0,1.92149,23847,30.9511,0.647863,8.61863
5,600,150,500,solar_min,0.6573,0.6573,0.42795,1,1,1,1,0.6573,1,86.0066,24592.1,16.6383,16.343,6.99863
5,600,150,500,nominal,0,0.66305,0.4337,1,1,1,1,0.66305,0,7.96398,23546.6,16.5878,2.14797,6.99863
5,600,150,500,solar_max,0,0.66315,0.43895,1,1,1,1,0.66315,0,1.92149,23352.2,16.5993,0.647863,6.99863
5,600,150,619,solar_min,0.65885,0.65885,0.4325,1,1,1,1,0.65885,1,86.0066,24128.7,13.4229,16.343,5.77491
5,600,150,619,nominal,0,0.65705,0.4342,1,1,1,1,0.65705,0,7.96398,24139.8,13.4592,2.14797,5.77491
5,600,150,619,solar_max,0,0.66455,0.43515,1,1,1,1,0.66455,0,1.92149,23560.7,13.4897,0.647863,5.77491
5,600,150,800,solar_min,0.65795,0.65795,0.4252,0.99545,1,1,0.99545,0.661,1,86.0066,24460.5,10.4206,16.343,4.64462
5,600,150,800,nominal,0,0.66025,0.4384,0.9944,1,1,0.9944,0.664,0,7.96398,23405,10.4507,2.14797,4.64462
5,600,150,800,solar_max,0,0.6598,0.4334,0.99545,1,1,0.99545,0.6628,0,1.92149,23621.2,10.4031,0.647863,4.64462
5,600,150,1000,solar_min,0.62195,0.62195,0.4085,0.9368,1,1,0.9368,0.6642,1,86.0066,23344.5,8.30234,16.343,3.9048
5,600,150,1000,nominal,0,0.6148,0.40335,0.93425,1,1,0.93425,0.6577,0,7.96398,24337.3,8.31715,2.14797,3.9048
5,600,150,1000,solar_max,0,0.61175,0.39825,0.9322,1,1,0.9322,0.65685,0,1.92149,24535,8.34536,0.647863,3.9048
5,600,200,400,solar_min,0.6618,0.6618,0.433,1,1,1,1,0.6618,1,86.0066,23778.5,41.3972,7.68341,8.61863
5,600,200,400,nominal,0,0.6613,0.43325,1,1,1,1,0.6613,0,7.96398,23701.2,41.5118,1.23769,8.61863
5,600,200,400,solar_max,0,0.6588,0.4273,1,1,1,1,0.6588,0,1.92149,24526.9,41.4665,0.412426,8.61863
5,600,200,500,solar_min,0.6579,0.6579,0.4358,1,1,1,1,0.6579,1,86.0066,23672.2,22.2723,7.68341,6.99863
5,600,200,500,nominal,0,0.66185,0.43195,1,1,1,1,0.66185,0,7.96398,24232.3,22.2544,1.23769,6.99863
5,600,200,500,solar_max,0,0.65945,0.43385,1,1,1,1,0.65945,0,1.92149,23738.5,22.2586,0.412426,6.99863
5,600,200,619,solar_min,0.65595,0.65595,0.427,0.9897,1,1,0.9897,0.66285,1,86.0066,23873.7,17.9481,7.68341,5.77491
5,600,200,619,nominal,0,0.6513,0.42305,0.991,1,1,0.991,0.65745,0,7.96398,24557.4,18.0377,1.23769,5.77491
5,600,200,619,solar_max,0,0.6538,0.43345,0.99025,1,1,0.99025,0.6601,0,1.92149,23636.3,18.0361,0.412426,5.77491
5,600,200,800,solar_min,0.59875,0.59875,0.39425,0.90565,1,1,0.90565,0.6603,1,86.0066,23827.2,13.8979,7.68341,4.64462
5,600,200,800,nominal,0,0.5945,0.3869,0.9003,1,1,0.9003,0.6619,0,7.96398,23889.3,14.0245,1.23769,4.64462
5,600,200,800,solar_max,0,0.5998,0.3922,0.90385,1,1,0.90385,0.6636,0,1.92149,23682.5,13.9442,0.412426,4.64462
5,600,200,1000,solar_min,0.4815,0.4815,0.316,0.72555,1,1,0.72555,0.65985,1,86.0066,24288,11.1307,7.68341,3.9048
5,600,200,1000,nominal,0,0.48025,0.3144,0.7214,1,1,0.7214,0.6656,0,7.96398,23523.5,11.2119,1.23769,3.9048
5,600,200,1000,solar_max,0,0.4822,0.3152,0.7299,1,1,0.7299,0.6609,0,1.92149,23762.1,11.1401,0.412426,3.9048
5,600,250,400,solar_min,0.6588,0.6588,0.42455,1,1,1,1,0.6588,1,86.0066,25023.1,52.0115,3.23931,8.61863
5,600,250,400,nominal,0,0.65645,0.4289,1,1,1,1,0.65645,0,7.96398,24241.9,52.0592,0.662273,8.61863
5,600,250,400,solar_max,0,0.6573,0.4261,1,1,1,1,0.6573,0,1.92149,24439.7,52.2207,0.24729,8.61863
5,600,250,500,solar_min,0.64805,0.64805,0.42315,0.98855,1,1,0.98855,0.65515,1,86.0066,24677.6,28.0285,3.23931,6.99863
5,600,250,500,nominal,0,0.6491,0.42565,0.9888,1,1,0.9888,0.6559,0,7.96398,24238.1,28.0118,0.662273,6.99863
5,600,250,500,solar_max,0,0.65685,0.42805,0.988,1,1,0.988,0.66515,0,1.92149,23958.4,28.0165,0.24729,6.99863
5,600,250,619,solar_min,0.6042,0.6042,0.3962,0.9186,1,1,0.9186,0.6579,1,86.0066,24245.4,22.6296,3.23931,5.77491
5,600,250,619,nominal,0,0.60065,0.3925,0.9145,1,1,0.9145,0.6569,0,7.96398,24533.4,22.6096,0.662273,5.77491
5,600,250,619,solar_max,0,0.60525,0.396,0.91515,1,1,0.91515,0.6608,0,1.92149,24036.1,22.6998,0.24729,5.77491
5,600,250,800,solar_min,0.4744,0.4744,0.3109,0.7181,1,1,0.7181,0.66015,1,86.0066,24068.9,17.5038,3.23931,4.64462
5,600,250,800,nominal,0,0.4783,0.3139,0.72245,1,1,0.72245,0.66245,0,7.96398,23840.2,17.584,0.662273,4.64462
5,600,250,800,solar_max,0,0.48285,0.3169,0.7265,1,1,0.7265,0.66455,0,1.92149,23568.9,17.4644,0.24729,4.64462
5,600,250,1000,solar_min,0.31995,0.31995,0.2101,0.48215,1,1,0.48215,0.66065,1,86.0066,23844.7,14.0419,3.23931,3.9048
5,600,250,1000,nominal,0,0.32565,0.2141,0.4884,1,1,0.4884,0.66145,0,7.96398,23845.3,14.0418,0.662273,3.9048
5,600,250,1000,solar_max,0,0.32405,0.2126,0.48725,1,1,0.48725,0.6623,0,1.92149,23714.4,14.0425,0.24729,3.9048
5,700,150,400,solar_min,0,0,0,1,1,0,1,0.6603,0,10000,24129.2,30.1733,104.736,8.61863
5,700,150,400,nominal,0.6635,0.6635,0.43245,1,1,1,1,0.6635,1,31.8677,23681,30.3745,9.81824,8.61863
5,700,150,400,solar_max,0,0.65885,0.42755,1,1,1,1,0.65885,0,6.25381,24316.2,30.2893,2.33762,8.61863
5,700,150,500,solar_min,0,0,0,1,1,0,1,0.65575,0,10000,24103,16.27,104.736,6.99863
5,700,150,500,nominal,0.6633,0.6633,0.43345,1,1,1,1,0.6633,1,31.8677,24037,16.3222,9.81824,6.99863
5,700,150,500,solar_max,0,0.6614,0.42985,1,1,1,1,0.6614,0,6.25381,24520.1,16.319,2.33762,6.99863
5,700,150,619,solar_min,0,0,0,1,1,0,1,0.65865,0,10000,24095.6,13.1836,104.736,5.77491
5,700,150,619,nominal,0.66085,0.66085,0.44055,1,1,1,1,0.66085,1,31.8677,23417.5,13.1171,9.81824,5.77491
5,700,150,619,solar_max,0,0.65775,0.43375,1,1,1,1,0.65775,0,6.25381,23930.2,13.1861,2.33762,5.77491
5,700,150,800,solar_min,0,0,0,0.997,1,0,0.997,0.66205,0,10000,23976.7,10.2021,104.736,4.64462
5,700,150,800,nominal,0.662,0.662,0.4299,0.9968,1,1,0.9968,0.66415,1,31.8677,24133.2,10.1907,9.81824,4.64462
5,700,150,800,solar_max,0,0.6647,0.4391,0.99725,1,1,0.99725,0.66645,0,6.25381,23276.7,10.154,2.33762,4.64462
5,700,150,1000,solar_min,0,0,0,0.9468,1,0,0.9468,0.66665,0,10000,22946,8.11736,104.736,3.9048
5,700,150,1000,nominal,0.6347,0.6347,0.4176,0.9488,1,1,0.9488,0.66925,1,31.8677,22990.1,8.17417,9.81824,3.9048
5,700,150,1000,solar_max,0,0.6254,0.4113,0.9458,1,1,0.9458,0.6608,0,6.25381,23820.4,8.14867,2.33762,3.9048
5,700,200,400,solar_min,0,0,0,1,1,0,1,0.6542,0,10000,24970.1,40.5725,57.4464,8.61863
5,700,200,400,nominal,0.66,0.66,0.434,1,1,1,1,0.66,1,31.8677,24005.3,40.5089,6.04432,8.61863
5,700,200,400,solar_max,0,0.65775,0.4281,1,1,1,1,0.65775,0,6.25381,24141.3,40.5719,1.57355,8.61863
5,700,200,500,solar_min,0,0,0,1,1,0,1,0.66425,0,10000,23571.4,21.8805,57.4464,6.99863
5,700,200,500,nominal,0.6573,0.6573,0.4316,1,1,1,1,0.6573,1,31.8677,24026.4,21.8455,6.04432,6.99863
5,700,200,500,solar_max,0,0.6582,0.42755,1,1,1,1,0.6582,0,6.25381,24500.3,21.7592,1.57355,6.99863
5,700,200,619,solar_min,0,0,0,0.9935,1,0,0.9935,0.6629,0,10000,24164.6,17.6985,57.4464,5.77491
5,700,200,619,nominal,0.6635,0.6635,0.4337,0.99455,1,1,0.99455,0.66705,1,31.8677,23404.7,17.6568,6.04432,5.77491
5,700,200,619,solar_max,0,0.65845,0.43075,0.99415,1,1,0.99415,0.6623,0,6.25381,24256.1,17.5372,1.57355,5.77491
5,700,200,800,solar_min,0,0,0,0.9143,1,0,0.9143,0.66155,0,10000,23917.5,13.5892,57.4464,4.64462
5,700,200,800,nominal,0.5944,0.5944,0.3932,0.9147,1,1,0.9147,0.65105,1,31.8677,24434,13.74,6.04432,4.64462
5,700,200,800,solar_max,0,0.60355,0.3937,0.91205,1,1,0.91205,0.6606,0,6.25381,23964.6,13.5896,1.57355,4.64462
5,700,200,1000,solar_min,0,0,0,0.7445,1,0,0.7445,0.6629,0,10000,23717,10.9219,57.4464,3.9048
5,700,200,1000,nominal,0.49445,0.49445,0.32805,0.74785,1,1,0.74785,0.66265,1,31.8677,23470.2,10.893,6.04432,3.9048
5,700,200,1000,solar_max,0,0.49915,0.32885,0.7462,1,1,0.7462,0.6679,0,6.25381,22933.2,10.8964,1.57355,3.9048
5,700,250,400,solar_min,0,0,0,1,1,0,1,0.6554,0,10000,24866.7,51.0759,28.3037,8.61863
5,700,250,400,nominal,0.66065,0.66065,0.43155,1,1,1,1,0.66065,1,31.8677,23805.3,51.0775,3.53081,8.61863
5,700,250,400,solar_max,0,0.65815,0.42755,1,1,1,1,0.65815,0,6.25381,24438.6,51.1326,1.0167,8.61863
5,700,250,500,solar_min,0,0,0,0.99075,1,0,0.99075,0.65985,0,10000,23821.2,27.3902,28.3037,6.99863
5,700,250,500,nominal,0.6617,0.6617,0.4343,0.99335,1,1,0.99335,0.66615,1,31.8677,23433.5,27.4189,3.53081,6.99863
5,700,250,500,solar_max,0,0.65325,0.43125,0.99185,1,1,0.99185,0.6586,0,6.25381,23671.3,27.4276,1.0167,6.99863
5,700,250,619,solar_min,0,0,0,0.93195,1,0,0.93195,0.6591,0,10000,24410.8,22.1422,28.3037,5.77491
5,700,250,619,nominal,0.60925,0.60925,0.39665,0.92975,1,1,0.92975,0.6556,1,31.8677,24447.3,22.1336,3.53081,5.77491
5,700,250,619,solar_max,0,0.617,0.40385,0.9297,1,1,0.9297,0.66375,0,6.25381,24021.5,22.1716,1.0167,5.77491
5,700,250,800,solar_min,0,0,0,0.7425,1,0,0.7425,0.6652,0,10000,23607.2,17.1501,28.3037,4.64462
5,700,250,800,nominal,0.4898,0.4898,0.32135,0.74275,1,1,0.74275,0.65955,1,31.8677,24077.5,17.1129,3.53081,4.64462
5,700,250,800,solar_max,0,0.4939,0.3249,0.7487,1,1,0.7487,0.66165,0,6.25381,24004.6,17.1002,1.0167,4.64462
5,700,250,1000,solar_min,0,0,0,0.5074,1,0,0.5074,0.6615,0,10000,24484.1,13.7718,28.3037,3.9048
5,700,250,1000,nominal,0.33315,0.33315,0.21485,0.50575,1,1,0.50575,0.65715,1,31.8677,24477.2,13.7367,3.53081,3.9048
5,700,250,1000,solar_max,0,0.33685,0.222,0.5158,1,1,0.5158,0.65905,0,6.25381,23977,13.7028,1.0167,3.9048
5,800,150,400,solar_min,0,0,0,1,1,0,1,0.66265,0,10000,23856.3,29.7483,10000,8.61863
5,800,150,400,nominal,0,0,0,1,1,0,1,0.6592,0,109.996,24056.1,29.7529,38.8659,8.61863
5,800,150,400,solar_max,0,0.659,0.43035,1,1,1,1,0.659,0,18.6608,24297.1,29.6577,7.54684,8.61863
5,800,150,500,solar_min,0,0,0,1,1,0,1,0.6622,0,10000,24064.7,15.9228,10000,6.99863
5,800,150,500,nominal,0,0,0,1,1,0,1,0.6655,0,109.996,23978.6,15.974,38.8659,6.99863
5,800,150,500,solar_max,0,0.6588,0.42845,1,1,1,1,0.6588,0,18.6608,24248.6,15.894,7.54684,6.99863
5,800,150,619,solar_min,0,0,0,1,1,0,1,0.6639,0,10000,23472.2,12.8568,10000,5.77491
5,800,150,619,nominal,0,0,0,1,1,0,1,0.6596,0,109.996,24486.3,12.8436,38.8659,5.77491
5,800,150,619,solar_max,0,0.65845,0.4351,1,1,1,1,0.65845,0,18.6608,23827.1,12.9153,7.54684,5.77491
5,800,150,800,solar_min,0,0,0,0.9987,1,0,0.9987,0.6558,0,10000,23956.5,9.9366,10000,4.64462
5,800,150,800,nominal,0,0,0,0.9983,1,0,0.9983,0.66495,0,109.996,23921.5,9.9334,38.8659,4.64462
5,800,150,800,solar_max,0,0.66265,0.4341,0.9985,1,1,0.9985,0.66355,0,18.6608,23875,9.96407,7.54684,4.64462
5,800,150,1000,solar_min,0,0,0,0.95415,1,0,0.95415,0.6621,0,10000,23470.4,7.97119,10000,3.9048
5,800,150,1000,nominal,0,0,0,0.95365,1,0,0.95365,0.65755,0,109.996,23979.7,8.00551,38.8659,3.9048
5,800,150,1000,solar_max,0,0.6323,0.4163,0.9544,1,1,0.9544,0.66255,0,18.6608,23498.4,7.94896,7.54684,3.9048
5,800,200,400,solar_min,0,0,0,1,1,0,1,0.66125,0,10000,23887.8,39.5697,10000,8.61863
5,800,200,400,nominal,0,0,0,1,1,0,1,0.65205,0,109.996,24848.1,39.7818,25.244,8.61863
5,800,200,400,solar_max,0,0.6658,0.43425,1,1,1,1,0.6658,0,18.6608,23428.1,39.8499,5.27413,8.61863
5,800,200,500,solar_min,0,0,0,1,1,0,1,0.6634,0,10000,23540.8,21.3537,10000,6.99863
5,800,200,500,nominal,0,0,0,1,1,0,1,0.661,0,109.996,24107.8,21.31,25.244,6.99863
5,800,200,500,solar_max,0,0.6611,0.43365,1,1,1,1,0.6611,0,18.6608,23800.4,21.4127,5.27413,6.99863
5,800,200,619,solar_min,0,0,0,0.9967,1,0,0.9967,0.6629,0,10000,24086.2,17.273,10000,5.77491
5,800,200,619,nominal,0,0,0,0.9955,1,0,0.9955,0.6608,0,109.996,24226.6,17.2454,25.244,5.77491
5,800,200,619,solar_max,0,0.6565,0.4321,0.9961,1,1,0.9961,0.6592,0,18.6608,24279.1,17.2665,5.27413,5.77491
5,800,200,800,solar_min,0,0,0,0.9245,1,0,0.9245,0.66805,0,10000,23060.9,13.3334,10000,4.64462
5,800,200,800,nominal,0,0,0,0.9242,1,0,0.9242,0.66435,0,109.996,23803.6,13.3868,25.244,4.64462
5,800,200,800,solar_max,0,0.6083,0.40305,0.9245,1,1,0.9245,0.65925,0,18.6608,23813.1,13.3718,5.27413,4.64462
5,800,200,1000,solar_min,0,0,0,0.763,1,0,0.763,0.65395,0,10000,24148.3,10.6936,10000,3.9048
5,800,200,1000,nominal,0,0,0,0.765,1,0,0.765,0.6638,0,109.996,23767.5,10.6982,25.244,3.9048
5,800,200,1000,solar_max,0,0.5073,0.3368,0.7638,1,1,0.7638,0.6642,0,18.6608,23184.8,10.6553,5.27413,3.9048
5,800,250,400,solar_min,0,0,0,1,1,0,1,0.6607,0,10000,23869,50.1134,167.761,8.61863
